municipality_code,municipality_name,matricule,borough_code,use_code,neighbourhood_unit,frontage_m,lot_area_m2,storeys,year_built,year_built_flag,floor_area_m2,physical_link,construction_type,dwelling_count,market_ref_date,land_value,building_value,total_value,prev_total_value
66007,Montréal-Est,03527447787,,1000,1735,20.36,651.60,2,1987,R,402.8,1,5,6,2024-07-01,521300,570000,1091300,796600
66007,Montréal-Est,03527468734,,1000,1735,22.86,759.50,1,1972,R,113.2,1,1,1,2024-07-01,516500,109600,626100,530600
66007,Montréal-Est,03527488682,,1000,1735,17.53,582.30,2,1947,R,230.2,1,5,3,2024-07-01,396000,334100,730100,634900
66007,Montréal-Est,03528414620,,1000,1735,33.41,1158.00,1,1984,R,131.5,1,1,1,2024-07-01,602200,67800,670000,567800
66007,Montréal-Est,03529505236,,1000,1735,14.02,394.20,2,1934,R,215.5,1,5,2,2024-07-01,315400,192000,507400,430000
66007,Montréal-Est,03529518205,,1000,1735,12.65,399.00,2,1934,R,311.7,1,5,3,2024-07-01,319200,518300,837500,728300
66007,Montréal-Est,03529528170,,1000,1735,7.47,235.60,2,1965,R,227.6,2,5,3,2024-07-01,188500,506800,695300,589200
66007,Montréal-Est,03529535159,,1000,1735,6.71,211.50,2,1900,E,117.0,4,5,2,2024-07-01,169200,218800,388000,328800
66007,Montréal-Est,03529541140,,1000,1735,6.71,211.50,2,1900,E,149.1,4,5,2,2024-07-01,169200,197800,367000,311000
66007,Montréal-Est,03529548111,,1000,1735,6.71,211.50,2,1900,E,163.6,4,5,2,2024-07-01,169200,445900,615100,521300
66007,Montréal-Est,03529554101,,1000,1735,6.71,211.50,2,1900,E,169.1,4,5,2,2024-07-01,169200,252800,422000,357600
66007,Montréal-Est,03529561098,,1000,1735,6.71,211.50,2,1928,R,163.5,4,5,2,2024-07-01,169200,235300,404500,342800
66007,Montréal-Est,03529567087,,1000,1735,6.71,211.50,2,1900,E,163.5,4,5,2,2024-07-01,169200,283400,452600,383600
66007,Montréal-Est,03529574059,,1000,1735,6.71,211.50,2,1900,E,182.5,3,5,2,2024-07-01,169200,338800,508000,430500
66007,Montréal-Est,04546046808,,1000,1743,18.29,407.90,2,1952,R,357.3,1,5,3,2024-07-01,122400,490100,612500,532600
66007,Montréal-Est,04547047565,,1000,1743,22.56,540.60,2,1900,E,166.1,1,5,1,2024-07-01,162200,177200,339400,244200
66007,Montréal-Est,04547069502,,1000,1743,22.86,553.20,2,1915,R,109.1,1,5,1,2024-07-01,166000,177500,343500,247100
66007,Montréal-Est,04547089450,,1000,1743,18.29,444.80,1,1968,R,123.9,1,1,1,2024-07-01,133400,287500,420900,302800
66007,Montréal-Est,04548011404,,1000,1743,27.43,671.40,2,1910,R,220.5,1,5,2,2024-07-01,201400,240500,441900,387600
66007,Montréal-Est,04548045345,,1000,1743,44.38,1096.90,1,2001,R,98.5,1,1,1,2024-07-01,246800,336700,583500,419800
66007,Montréal-Est,04548133679,,1000,1736,15.24,418.10,1,1945,R,99.2,1,1,1,2024-07-01,188100,234000,422100,291100
66007,Montréal-Est,04548148644,,1000,1736,15.24,418.10,1,1950,R,82.0,1,1,1,2024-07-01,188100,379900,568000,273900
66007,Montréal-Est,04548163601,,1000,1736,15.24,418.10,1,1945,R,135.7,1,1,1,2024-07-01,188100,333200,521300,359500
66007,Montréal-Est,04548178567,,1000,1736,15.24,418.10,1,1945,R,112.2,1,1,1,2024-07-01,188100,346700,534800,368800
66007,Montréal-Est,04548199530,,1000,1736,17.92,682.30,2,1946,R,245.0,1,5,1,2024-07-01,307000,347000,654000,451000
66007,Montréal-Est,04549125781,,1000,1736,22.89,437.10,1,1932,R,124.6,1,4,2,2024-07-01,196700,253300,450000,310600
66007,Montréal-Est,04549107789,,1000,1736,15.24,418.10,2,1956,R,142.0,1,5,1,2024-07-01,188100,277100,465200,320800
66007,Montréal-Est,04548192824,,1000,1736,15.24,418.10,2,1930,R,156.6,1,5,2,2024-07-01,188100,214900,403000,356600
66007,Montréal-Est,04548177858,,1000,1736,15.24,418.10,2,1910,R,141.4,1,5,2,2024-07-01,188100,471700,659800,455000
66007,Montréal-Est,04548159906,,1000,1736,22.86,627.10,2,1956,R,140.7,1,5,1,2024-07-01,282200,306400,588600,405900
66007,Montréal-Est,04542418282,,1000,1739,12.95,325.70,1,1945,R,154.3,1,4,1,2024-07-01,131900,320400,452300,367700
66007,Montréal-Est,04542431244,,1000,1739,12.80,337.50,1,1945,R,101.0,1,4,1,2024-07-01,136700,143400,280100,227700
66007,Montréal-Est,04542444213,,1000,1739,12.80,337.60,1,1945,R,102.3,1,4,1,2024-07-01,136700,170400,307100,249700
66007,Montréal-Est,04542456183,,1000,1739,12.80,337.50,1,1945,R,115.6,1,4,1,2024-07-01,136700,218900,355600,289100
66007,Montréal-Est,04542468154,,1000,1739,12.80,337.50,1,1945,R,110.9,1,4,1,2024-07-01,136700,214600,351300,285600
66007,Montréal-Est,04542480126,,1000,1739,12.80,337.50,2,1945,R,119.0,1,5,1,2024-07-01,136700,253000,389700,316800
66007,Montréal-Est,04542492097,,1000,1739,12.80,337.50,2,1945,R,131.2,1,5,1,2024-07-01,136700,307100,443800,360800
66007,Montréal-Est,04543406070,,1000,1739,12.80,337.60,2,1945,R,133.8,1,5,1,2024-07-01,136700,370400,507100,412300
66007,Montréal-Est,04543419040,,1000,1739,12.80,337.60,2,1945,R,144.2,1,5,1,2024-07-01,136700,367500,504200,409900
66007,Montréal-Est,04543431003,,1000,1739,12.80,337.50,1,1945,R,98.0,1,4,1,2024-07-01,136700,193600,330300,268500
66007,Montréal-Est,04543343984,,1000,1739,12.80,337.50,1,1945,R,96.5,1,4,1,2024-07-01,136700,155800,292500,237800
66007,Montréal-Est,04543356952,,1000,1739,12.80,337.50,1,1945,R,93.3,1,4,1,2024-07-01,136700,233900,370600,301300
66007,Montréal-Est,04543368924,,1000,1739,12.80,337.50,1,1945,R,156.1,1,5,1,2024-07-01,136700,436100,572800,465700
66007,Montréal-Est,04543381893,,1000,1739,12.80,337.60,1,1945,R,108.5,1,4,1,2024-07-01,136700,232800,369500,300400
66007,Montréal-Est,04543395869,,1000,1739,12.95,408.20,1,1945,R,125.9,1,4,2,2024-07-01,165300,263800,429100,348900
66007,Montréal-Est,04545326821,,1000,1739,6.10,160.70,2,2017,R,141.0,2,5,2,2024-07-01,72300,422700,495000,434200
66007,Montréal-Est,04545309876,,1000,1739,15.24,401.80,1,1945,R,96.5,1,4,1,2024-07-01,180800,270400,451200,366800
66007,Montréal-Est,04544394903,,1000,1739,15.24,401.80,1,1945,R,77.1,1,1,1,2024-07-01,180800,120700,301500,245100
66007,Montréal-Est,04544380944,,1000,1739,15.24,401.80,1,1945,R,112.5,1,4,1,2024-07-01,180800,208000,388800,316100
66007,Montréal-Est,04543472189,,1000,1739,15.24,401.80,1,1945,R,92.9,1,4,1,2024-07-01,180800,152000,332800,270600
66007,Montréal-Est,04543458212,,1000,1739,12.95,341.50,1,1945,R,96.2,1,4,1,2024-07-01,153700,170200,323900,263300
66007,Montréal-Est,04543446241,,1000,1739,12.95,341.50,1,1955,R,120.8,1,4,1,2024-07-01,153700,226700,380400,309300
66007,Montréal-Est,04543433280,,1000,1739,12.95,341.50,1,1945,R,79.0,1,1,1,2024-07-01,153700,212600,366300,297800
66007,Montréal-Est,04543420303,,1000,1739,12.95,341.50,1,1945,R,114.5,1,1,1,2024-07-01,153700,276300,430000,349600
66007,Montréal-Est,04543408332,,1000,1739,12.95,341.50,1,1945,R,70.2,1,1,1,2024-07-01,153700,191400,345100,280600
66007,Montréal-Est,04542495371,,1000,1739,12.95,341.50,1,1945,R,131.7,1,4,1,2024-07-01,153700,322300,476000,387000
66007,Montréal-Est,04542482395,,1000,1739,12.95,341.50,1,1945,R,100.3,1,4,1,2024-07-01,153700,200200,353900,287700
66007,Montréal-Est,04542470424,,1000,1739,12.95,341.50,1,1945,R,95.2,1,4,2,2024-07-01,153700,187200,340900,256800
66007,Montréal-Est,04542456464,,1000,1739,15.24,401.80,1,1945,R,101.3,1,4,1,2024-07-01,180800,146700,327500,266300
66007,Montréal-Est,04542474848,,1000,1739,12.95,341.50,1,1945,R,127.7,1,4,1,2024-07-01,153700,266800,420500,341900
66007,Montréal-Est,04542486818,,1000,1739,12.95,341.50,1,1945,R,96.2,1,4,1,2024-07-01,153700,266300,420000,302700
66007,Montréal-Est,04542499787,,1000,1739,12.95,341.50,1,1945,R,79.4,1,4,1,2024-07-01,153700,183100,336800,273800
66007,Montréal-Est,04543412755,,1000,1739,12.95,341.50,1,1945,R,116.3,1,1,1,2024-07-01,153700,261300,415000,266200
66007,Montréal-Est,04543425724,,1000,1739,12.95,341.50,1,1945,R,88.8,1,1,1,2024-07-01,153700,122400,276100,224500
66007,Montréal-Est,04543437695,,1000,1739,12.95,341.50,1,1945,R,100.0,1,4,1,2024-07-01,153700,307300,461000,300800
66007,Montréal-Est,04543450664,,1000,1739,12.95,341.50,1,1945,R,106.8,1,4,1,2024-07-01,153700,234200,387900,315400
66007,Montréal-Est,04543463634,,1000,1739,12.95,341.50,2,2019,R,249.0,1,5,3,2024-07-01,153700,783400,937100,822000
66007,Montréal-Est,04543475604,,1000,1739,12.95,341.50,1,1945,R,94.1,1,4,1,2024-07-01,153700,157500,311200,253000
66007,Montréal-Est,04543488573,,1000,1739,12.95,341.50,1,1945,R,109.1,1,4,1,2024-07-01,153700,243300,397000,322800
66007,Montréal-Est,04544481353,,1000,1739,15.24,361.20,1,1945,R,111.1,1,4,1,2024-07-01,162500,231100,393600,320000
66007,Montréal-Est,04544498324,,1000,1739,15.24,371.60,1,1945,R,90.6,1,4,1,2024-07-01,167200,121900,289100,235000
66007,Montréal-Est,04545407282,,1000,1738,7.62,185.80,2,1900,E,141.2,2,5,1,2024-07-01,83600,331100,414700,348500
66007,Montréal-Est,04545414262,,1000,1738,7.62,185.80,2,1900,E,141.2,2,5,1,2024-07-01,83600,352400,436000,366400
66007,Montréal-Est,04545425243,,1000,1738,15.24,371.60,1,1945,R,104.7,1,4,1,2024-07-01,167200,172600,339800,245600
66007,Montréal-Est,04545437214,,1000,1738,7.62,185.80,2,1900,E,184.4,2,5,2,2024-07-01,83600,464700,548300,503000
66007,Montréal-Est,04545444194,,1000,1738,7.62,185.80,2,1900,E,154.8,2,5,2,2024-07-01,83600,256900,340500,312400
66007,Montréal-Est,04545455166,,1000,1738,15.24,371.60,1,1945,R,110.2,1,4,1,2024-07-01,167200,143600,310800,261200
66007,Montréal-Est,04545466148,,1000,1738,7.62,185.80,2,1900,E,178.4,2,5,2,2024-07-01,83600,302700,386300,354400
66007,Montréal-Est,04545474126,,1000,1738,7.62,185.80,2,1900,E,178.4,2,5,2,2024-07-01,83600,376400,460000,324900
66007,Montréal-Est,04545485098,,1000,1738,15.24,371.60,1,1945,R,111.3,1,4,1,2024-07-01,167200,222900,390100,327800
66007,Montréal-Est,04546400062,,1000,1738,15.24,371.60,1,1945,R,126.6,1,5,1,2024-07-01,167200,255800,423000,355500
66007,Montréal-Est,04546411036,,1000,1738,7.62,185.80,2,1900,E,141.2,2,5,2,2024-07-01,83600,303700,387300,355300
66007,Montréal-Est,04546418023,,1000,1738,7.62,185.80,2,1900,E,160.3,2,5,2,2024-07-01,83600,284900,368500,338100
66007,Montréal-Est,04546329998,,1000,1738,15.24,371.60,1,1945,R,116.4,1,4,1,2024-07-01,167200,227200,394400,331400
66007,Montréal-Est,04546343957,,1000,1738,15.24,361.20,1,1945,R,90.1,1,4,1,2024-07-01,162500,193000,355500,298700
66007,Montréal-Est,04549390393,,1000,1736,15.24,470.90,2,1948,R,312.0,1,5,5,2024-07-01,211900,301800,513700,450600
66007,Montréal-Est,04546458227,,1000,1738,15.24,354.90,1,1959,R,103.0,1,4,1,2024-07-01,159700,236200,395900,332700
66007,Montréal-Est,04546443252,,1000,1738,15.24,371.60,2,1900,E,168.3,2,5,2,2024-07-01,167200,260300,427500,392200
66007,Montréal-Est,04546428295,,1000,1738,15.24,371.60,2,1900,E,150.3,2,5,2,2024-07-01,167200,150900,318100,291800
66007,Montréal-Est,04546413321,,1000,1738,15.24,371.60,2,1900,E,150.3,2,5,2,2024-07-01,167200,248600,415800,381500
66007,Montréal-Est,04545499362,,1000,1738,15.24,371.60,2,1900,E,144.7,2,5,2,2024-07-01,167200,187900,355100,325800
66007,Montréal-Est,04545484398,,1000,1738,15.24,371.60,1,1942,R,86.6,1,1,1,2024-07-01,167200,182700,349900,294000
66007,Montréal-Est,04545469423,,1000,1738,15.24,371.60,2,1900,E,200.9,2,5,2,2024-07-01,167200,401000,568200,521300
66007,Montréal-Est,04545458459,,1000,1738,7.62,185.80,2,1900,R,196.8,2,5,3,2024-07-01,83600,264900,348500,303000
66007,Montréal-Est,04545447486,,1000,1738,15.24,371.60,2,1975,R,136.9,1,5,1,2024-07-01,167200,382300,549500,461800
66007,Montréal-Est,04545435507,,1000,1738,7.62,185.80,2,1900,E,150.2,2,5,2,2024-07-01,83600,260400,344000,315600
66007,Montréal-Est,04545428528,,1000,1738,7.62,185.80,2,1900,E,139.4,2,5,2,2024-07-01,83600,264200,347800,319100
66007,Montréal-Est,04545416556,,1000,1738,15.24,371.60,1,1953,R,144.9,4,1,2,2024-07-01,167200,265200,432400,363400
66007,Montréal-Est,04545406573,,1000,1738,7.62,185.80,2,1900,E,140.1,2,5,2,2024-07-01,83600,257400,341000,312800
66007,Montréal-Est,04544498597,,1000,1738,7.62,185.80,2,1900,E,140.1,2,5,1,2024-07-01,83600,331100,414700,348500
66007,Montréal-Est,04544488622,,1000,1738,15.24,361.20,2,1956,R,189.5,1,5,2,2024-07-01,162500,466400,628900,577000
66007,Montréal-Est,04543494837,,1000,1739,12.95,341.50,1,1947,R,92.9,1,4,1,2024-07-01,153700,168400,322100,261900
66007,Montréal-Est,04543481867,,1000,1739,12.95,341.50,1,1947,R,92.9,1,4,1,2024-07-01,153700,132500,286200,232700
66007,Montréal-Est,04543468898,,1000,1739,12.95,341.50,1,1947,R,111.5,1,4,1,2024-07-01,153700,201300,355000,288600
66007,Montréal-Est,04543456927,,1000,1739,12.95,341.50,1,1947,R,103.7,1,4,1,2024-07-01,153700,195300,349000,283700
66007,Montréal-Est,04543443958,,1000,1739,12.95,341.50,1,1947,R,65.0,1,1,1,2024-07-01,153700,185300,339000,275600
66007,Montréal-Est,04543431979,,1000,1739,12.95,341.50,1,1947,R,77.9,1,1,1,2024-07-01,153700,158800,312500,254100
66007,Montréal-Est,04543518007,,1000,1739,12.95,341.50,2,1947,R,155.9,1,5,1,2024-07-01,153700,136600,290300,236000
66007,Montréal-Est,04543505038,,1000,1739,12.95,341.50,1,1947,R,70.2,1,1,1,2024-07-01,153700,112000,265700,216000
66007,Montréal-Est,04542592060,,1000,1739,12.95,341.50,1,1947,R,109.9,1,4,1,2024-07-01,153700,296400,450100,365900
66007,Montréal-Est,04542580099,,1000,1739,12.95,341.50,1,1947,R,110.2,1,4,1,2024-07-01,153700,191300,345000,280500
66007,Montréal-Est,03545797148,,1000,1739,13.41,327.00,1,1948,R,122.4,1,4,1,2024-07-01,147200,195500,342700,278600
66007,Montréal-Est,03546710116,,1000,1739,13.59,331.50,1,1948,R,95.6,1,4,1,2024-07-01,149200,156600,305800,248600
66007,Montréal-Est,03546723085,,1000,1739,13.53,330.00,1,1948,R,105.5,1,4,1,2024-07-01,148500,199100,347600,282600
66007,Montréal-Est,03546736053,,1000,1739,13.41,327.00,1,1948,R,108.7,1,4,1,2024-07-01,147200,239100,386300,314100
66007,Montréal-Est,03546749023,,1000,1739,13.53,330.00,1,1948,R,69.7,1,1,1,2024-07-01,148500,233400,381900,310500
66007,Montréal-Est,03546663984,,1000,1739,13.66,333.00,1,1948,R,55.7,1,1,1,2024-07-01,149900,101000,250900,204000
66007,Montréal-Est,03546677950,,1000,1739,14.45,352.30,1,1948,R,87.8,1,4,1,2024-07-01,158500,142000,300500,244300
66007,Montréal-Est,03546690920,,1000,1739,13.41,327.00,2,1948,R,201.8,1,5,1,2024-07-01,147200,295700,442900,360100
66007,Montréal-Est,03547603898,,1000,1739,13.41,327.00,1,1948,R,104.6,1,4,1,2024-07-01,147200,200500,347700,282700
66007,Montréal-Est,03547617872,,1000,1739,13.41,327.00,1,1946,R,109.4,1,4,1,2024-07-01,147200,235800,383000,311400
66007,Montréal-Est,03547630834,,1000,1739,13.93,339.70,1,1948,R,114.5,1,4,1,2024-07-01,152900,205000,357900,291000
66007,Montréal-Est,03547643803,,1000,1739,13.41,327.00,1,1948,R,120.7,1,4,1,2024-07-01,147200,276900,424100,344800
66007,Montréal-Est,03547656763,,1000,1739,13.78,335.90,1,1948,R,83.6,1,4,1,2024-07-01,151200,139300,290500,236200
66007,Montréal-Est,03548651565,,1000,1739,15.16,397.40,1,1948,R,106.1,1,4,1,2024-07-01,178800,250500,429300,349000
66007,Montréal-Est,03548666522,,1000,1739,14.78,387.50,1,1948,R,154.7,1,4,2,2024-07-01,174400,300700,475100,386300
66007,Montréal-Est,03548680499,,1000,1739,14.78,387.50,1,1948,R,123.7,1,4,1,2024-07-01,174400,233500,407900,331600
66007,Montréal-Est,03548696453,,1000,1739,14.78,387.50,2,1948,R,188.8,1,5,1,2024-07-01,174400,320900,495300,402700
66007,Montréal-Est,03549609422,,1000,1739,14.78,387.50,1,1948,R,112.7,1,4,1,2024-07-01,174400,183900,358300,291300
66007,Montréal-Est,03549624397,,1000,1739,14.78,387.50,1,1948,R,105.8,1,4,1,2024-07-01,174400,263600,438000,356100
66007,Montréal-Est,03549638355,,1000,1739,14.78,387.50,1,1948,R,84.8,1,4,1,2024-07-01,174400,139400,313800,255100
66007,Montréal-Est,03549652323,,1000,1739,14.78,387.50,1,1948,R,110.3,1,4,1,2024-07-01,174400,232600,407000,330900
66007,Montréal-Est,03549667297,,1000,1739,14.78,387.50,1,1948,R,109.1,1,4,1,2024-07-01,174400,205200,379600,308600
66007,Montréal-Est,03549681256,,1000,1739,14.78,387.50,1,1948,R,116.2,1,4,1,2024-07-01,174400,267400,441800,359200
66007,Montréal-Est,03549696221,,1000,1739,15.16,397.40,1,1948,R,99.7,1,4,1,2024-07-01,178800,172000,350800,285200
66007,Montréal-Est,04540687003,,1000,1739,15.16,397.40,1,1945,R,116.2,1,4,1,2024-07-01,178800,219000,397800,323400
66007,Montréal-Est,04541501971,,1000,1739,14.48,379.50,1,1948,R,112.8,1,4,1,2024-07-01,170800,246500,417300,339300
66007,Montréal-Est,04541515930,,1000,1739,14.48,379.50,1,1948,R,91.8,1,4,1,2024-07-01,170800,209600,380400,309300
66007,Montréal-Est,04541529907,,1000,1739,14.48,379.50,1,1948,R,102.2,1,4,1,2024-07-01,170800,219600,390400,317400
66007,Montréal-Est,04541544872,,1000,1739,14.48,379.50,1,1948,R,94.8,1,4,1,2024-07-01,170800,172100,342900,278800
66007,Montréal-Est,04541558849,,1000,1739,14.48,379.50,1,1985,R,88.3,1,1,1,2024-07-01,170800,119700,290500,236200
66007,Montréal-Est,04541572808,,1000,1739,14.48,379.50,1,1948,R,109.1,1,4,1,2024-07-01,170800,149100,319900,260100
66007,Montréal-Est,04541586774,,1000,1739,14.48,379.50,1,1948,R,112.2,1,4,1,2024-07-01,170800,191100,361900,294200
66007,Montréal-Est,04542500741,,1000,1739,15.24,399.50,1,1948,R,135.9,1,4,1,2024-07-01,179800,304500,484300,393700
66007,Montréal-Est,04542595519,,1000,1739,12.19,297.30,1,1948,R,94.1,1,4,1,2024-07-01,133800,228900,362700,294900
66007,Montréal-Est,04543507489,,1000,1739,12.19,297.30,1,1948,R,99.7,1,4,1,2024-07-01,133800,225500,359300,292100
66007,Montréal-Est,04543519450,,1000,1739,12.19,297.30,1,1948,R,94.1,1,4,1,2024-07-01,133800,224700,358500,291500
66007,Montréal-Est,04543531422,,1000,1739,12.19,297.30,1,1948,R,69.2,1,1,1,2024-07-01,133800,191000,324800,264100
66007,Montréal-Est,04543543393,,1000,1739,13.26,323.30,1,1948,R,79.0,1,1,1,2024-07-01,145500,227300,372800,303100
66007,Montréal-Est,04543556361,,1000,1739,13.26,323.30,1,1948,R,95.1,1,4,1,2024-07-01,145500,167300,312800,254300
66007,Montréal-Est,04543569331,,1000,1739,12.19,297.30,1,1948,R,93.4,1,4,1,2024-07-01,133800,230000,363800,295800
66007,Montréal-Est,04543581302,,1000,1739,12.19,297.30,1,1948,R,128.0,1,4,1,2024-07-01,133800,253000,386800,314500
66007,Montréal-Est,04543593281,,1000,1739,12.19,297.30,1,1948,R,97.8,1,4,1,2024-07-01,133800,175500,309300,251500
66007,Montréal-Est,04544505250,,1000,1739,12.19,297.30,1,1948,R,89.3,1,4,1,2024-07-01,133800,209600,343400,279200
66007,Montréal-Est,04545504039,,1000,1738,7.41,194.10,1,1954,R,105.6,2,1,1,2024-07-01,87300,178700,266000,223500
66007,Montréal-Est,04545511018,,1000,1738,7.83,205.30,2,1962,R,158.4,2,5,2,2024-07-01,92400,333800,426200,391000
66007,Montréal-Est,04545426985,,1000,1738,22.86,599.20,3,1955,R,394.3,3,5,3,2024-07-01,269600,684700,954300,829800
66007,Montréal-Est,04545445936,,1000,1738,15.24,399.50,1,1948,R,110.6,1,4,1,2024-07-01,179800,202900,382700,321600
66007,Montréal-Est,04545460901,,1000,1738,15.24,399.50,1,1948,R,93.4,1,4,1,2024-07-01,179800,237200,417000,350400
66007,Montréal-Est,04545475867,,1000,1738,15.54,407.50,1,1948,R,109.1,1,4,1,2024-07-01,183400,216200,399600,335800
66007,Montréal-Est,04545489835,,1000,1738,15.24,399.50,1,1948,R,128.0,1,4,1,2024-07-01,179800,222200,402000,337800
66007,Montréal-Est,04546404809,,1000,1738,15.24,399.50,2,1948,R,143.3,1,5,1,2024-07-01,179800,244800,424600,356800
66007,Montréal-Est,04546419765,,1000,1738,15.24,399.50,1,1948,R,111.5,1,4,2,2024-07-01,179800,300200,480000,403400
66007,Montréal-Est,04546433733,,1000,1738,15.88,416.30,1,1941,R,148.7,1,4,1,2024-07-01,187300,202400,389700,327500
66007,Montréal-Est,04546448699,,1000,1738,13.31,348.90,1,2008,R,86.1,1,1,1,2024-07-01,157000,350700,507700,426600
66007,Montréal-Est,04546461668,,1000,1738,14.12,370.20,1,1938,R,78.1,1,1,1,2024-07-01,166600,187400,354000,297500
66007,Montréal-Est,04548440223,,1000,1741,22.86,557.40,2,1961,R,273.5,1,5,3,2024-07-01,250800,432900,683700,599700
66007,Montréal-Est,04548461179,,1000,1741,19.05,464.50,2,1949,R,129.5,2,5,1,2024-07-01,209000,263300,472300,339800
66007,Montréal-Est,04548479148,,1000,1741,19.05,464.50,2,1949,R,129.5,2,5,1,2024-07-01,209000,332100,541100,326200
66007,Montréal-Est,04549402073,,1000,1741,27.13,661.50,2,1951,R,173.4,1,5,1,2024-07-01,297700,313100,610800,439400
66007,Montréal-Est,05540310710,,1000,1736,11.43,351.80,2,1946,R,296.9,1,5,2,2024-07-01,158300,453300,611600,541200
66007,Montréal-Est,04549399741,,1000,1736,11.43,351.80,2,1946,R,202.1,1,5,3,2024-07-01,158300,426600,584900,517600
66007,Montréal-Est,05540411237,,1000,1736,43.28,1169.40,1,1962,R,211.8,1,1,2,2024-07-01,526200,376300,902500,622400
66007,Montréal-Est,05540444147,,1000,1736,27.43,585.30,2,1993,R,237.6,1,5,1,2024-07-01,263400,555000,818400,564400
66007,Montréal-Est,05541415088,,1000,1736,20.92,1200.90,2,1980,R,217.1,1,2,1,2024-07-01,540400,310900,851300,587100
66007,Montréal-Est,04549435362,,1000,1741,10.36,101.11,1,1946,R,103.6,1,4,1,2024-07-01,45500,292300,337800,243000
66007,Montréal-Est,04549417337,,1000,1741,15.24,361.20,2,2005,R,329.1,1,5,6,2024-07-01,162500,1067800,1230300,866400
66007,Montréal-Est,04548448507,,1000,1741,11.43,278.70,2,1910,R,119.1,2,5,1,2024-07-01,125400,234700,360100,259100
66007,Montréal-Est,04548436536,,1000,1741,15.24,371.60,3,1959,R,487.7,1,,8,2024-07-01,167200,1082400,1249600,880000
66007,Montréal-Est,04546454952,,1000,1738,14.02,367.50,2,1954,R,123.0,1,5,2,2024-07-01,165400,284600,450000,345900
66007,Montréal-Est,04546532005,,1000,1738,30.48,799.00,1,1955,R,167.2,1,1,1,2024-07-01,359600,243300,602900,506600
66007,Montréal-Est,04546510050,,1000,1738,15.48,405.90,2,1956,R,241.5,1,5,4,2024-07-01,182700,514300,697000,606100
66007,Montréal-Est,04545596092,,1000,1738,15.24,399.50,1,1955,R,85.5,1,1,1,2024-07-01,179800,211900,391700,329200
66047,Montréal-Ouest,93344499996,,1000,0921,18.29,561.80,2,1914,R,253.7,1,4,1,2024-07-01,730300,468000,1198300,1261400
